 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 0 0 0
 3 5 0 2 0
 4 5 0 3 0
 5 5 0 4 0
 6 5 0 4 0
 7 5 0 4 0
 8 5 0 4 0
 9 5 0 7 0
 10 5 0 8 0
 11 6 0 8 0
 12 6 0 9 0
 13 6 0 9 0
 14 6 0 9 0
 15 6 0 10 0
 16 6 0 11 0
 17 6 0 11 0
 18 6 0 11 0
 19 7 0 11 0
 20 7 0 12 0
 21 7 0 12 0
 22 7 0 12 0
 23 7 0 12 0
 24 7 0 12 0
 25 7 0 12 0
 26 8 0 12 0
 27 8 0 12 0
 28 8 0 12 0
 29 8 0 12 0
 30 8 0 12 0
 31 9 0 12 0
 32 9 0 12 0
 33 9 0 12 0
 34 10 0 12 0
 35 10 0 12 0
 36 10 0 12 0
 37 11 0 12 0
 38 11 0 12 0
 39 11 0 12 0
 40 11 0 12 0
 41 12 0 12 0
 42 12 0 12 0
 43 12 0 12 0
 44 12 0 12 0
 45 13 0 12 0
 46 13 0 12 0
 47 13 0 12 0
 48 13 0 12 0
 49 14 0 12 0
 50 14 0 12 0
 51 15 0 12 0
 52 15 0 12 0
 53 15 0 12 0
 54 15 0 12 0
 55 16 0 12 0
 56 16 0 12 0
 57 16 0 12 0
 58 17 0 12 0
 59 17 0 12 0
 60 17 0 12 0
 61 17 0 12 0
 62 17 0 12 0
 63 17 0 12 0
 64 18 0 12 0
 65 19 0 12 0
 66 19 0 12 0
 67 19 0 12 0
 68 19 0 12 0
 69 19 0 12 0
 70 19 0 12 0
 71 19 0 12 0
 72 19 0 12 0
 73 19 0 12 0
 74 21 0 12 0
 75 22 0 12 0
 76 22 0 12 0
 77 22 0 12 0
 78 22 0 12 0
 79 22 0 12 0
 80 22 0 12 0
 81 22 0 12 0
 82 22 0 12 0
 83 22 0 12 0
 84 22 0 12 0
 85 22 0 12 0
 86 22 0 12 0
 87 22 0 12 0
 88 22 0 12 0
 89 22 0 12 0
 90 23 0 12 0
 91 24 0 12 0
 92 24 0 12 0
 93 24 0 12 0
 94 24 0 12 0
 95 24 0 12 0
 96 24 0 12 0
 97 24 0 12 0
 98 24 0 12 0
 99 25 0 12 0
 100 25 0 12 0
