 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 1 0 0
 3 2 1 3 0
 4 2 1 4 0
 5 2 1 4 0
 6 3 1 4 0
 7 3 1 4 0
 8 4 1 5 0
 9 4 1 6 0
 10 4 1 7 0
 11 4 1 8 0
 12 5 1 10 0
 13 5 1 11 0
 14 5 1 12 0
 15 5 1 12 0
 16 5 1 13 0
 17 5 1 15 1
 18 5 1 16 1
 19 5 1 16 1
 20 5 1 16 1
 21 5 1 16 1
 22 5 1 16 1
 23 5 1 16 1
 24 6 1 16 1
 25 6 1 16 1
 26 6 1 15 1
 27 6 1 15 1
 28 6 1 15 1
 29 6 1 15 1
 30 6 1 15 1
 31 6 1 15 1
 32 6 1 15 1
 33 6 1 15 1
 34 6 1 15 1
 35 6 1 15 1
 36 6 1 15 1
 37 6 1 15 1
 38 6 1 15 1
 39 6 1 15 1
 40 6 1 15 1
 41 7 1 15 1
 42 7 1 15 1
 43 7 1 16 1
 44 7 1 16 1
 45 7 2 16 1
 46 7 2 16 1
 47 7 2 16 1
 48 7 2 16 1
 49 7 2 16 1
 50 7 2 16 1
 51 7 2 16 1
 52 7 2 16 1
 53 7 2 16 1
 54 7 2 16 1
 55 7 2 16 1
 56 7 2 16 1
 57 7 2 16 1
 58 7 2 16 1
 59 7 2 16 1
 60 7 2 16 1
 61 7 2 16 1
 62 7 2 16 1
 63 7 2 16 1
 64 8 2 16 1
 65 8 2 16 1
 66 8 2 16 1
 67 8 2 16 1
 68 8 2 16 1
 69 8 2 16 1
 70 9 2 16 1
 71 9 2 16 1
 72 9 2 16 1
 73 10 2 16 1
 74 10 2 16 1
 75 10 2 16 1
 76 10 2 16 1
 77 10 2 16 1
 78 10 2 16 1
 79 10 2 16 1
 80 10 2 16 1
 81 10 2 16 1
 82 10 2 16 1
 83 10 2 16 1
 84 10 2 16 1
 85 10 2 16 1
 86 10 2 16 1
 87 10 2 16 1
 88 10 2 16 1
 89 10 2 16 1
 90 10 2 16 1
 91 10 2 16 1
 92 10 2 16 1
 93 10 2 16 1
 94 10 2 16 1
 95 10 2 16 1
 96 10 2 16 1
 97 10 2 16 1
 98 10 2 16 1
 99 10 2 16 1
 100 10 2 16 1
