 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 5 0 2 0
 3 6 0 3 0
 4 6 0 3 0
 5 6 0 3 0
 6 6 0 5 1
 7 6 0 6 1
 8 7 0 8 1
 9 7 0 9 1
 10 7 0 9 1
 11 7 0 9 1
 12 7 0 9 1
 13 7 0 9 1
 14 7 0 9 1
 15 7 0 9 1
 16 7 0 9 1
 17 7 0 9 1
 18 7 0 9 1
 19 7 0 9 1
 20 7 0 10 1
 21 8 0 10 1
 22 8 0 10 1
 23 8 0 10 1
 24 9 0 10 1
 25 9 0 10 1
 26 9 0 10 1
 27 9 0 10 1
 28 9 0 10 1
 29 9 0 10 1
 30 9 0 10 1
 31 9 0 10 1
 32 9 0 10 1
 33 9 0 10 1
 34 9 0 10 1
 35 9 0 10 1
 36 9 0 10 1
 37 9 0 10 1
 38 9 0 10 1
 39 9 0 10 1
 40 9 0 10 1
 41 9 0 10 1
 42 9 0 10 1
 43 9 0 10 1
 44 9 0 10 1
 45 9 0 10 1
 46 9 0 10 1
 47 9 0 10 1
 48 9 0 10 1
 49 9 0 10 1
 50 9 0 10 1
 51 9 0 10 1
 52 9 0 10 1
 53 10 0 10 1
 54 10 0 10 1
 55 10 0 10 1
 56 10 0 10 1
 57 10 0 10 1
 58 10 0 10 1
 59 10 0 10 1
 60 10 0 10 1
 61 11 0 10 1
 62 11 0 10 1
 63 11 0 10 1
 64 11 0 10 1
 65 11 0 10 1
 66 12 0 10 1
 67 12 0 10 1
 68 12 0 10 1
 69 12 0 10 1
 70 13 0 10 1
 71 13 0 10 1
 72 13 0 10 1
 73 13 0 10 1
 74 13 0 10 1
 75 14 0 10 1
 76 14 0 10 1
 77 14 0 10 1
 78 14 0 10 1
 79 14 0 10 1
 80 14 0 10 1
 81 14 0 10 1
 82 14 0 10 1
 83 14 0 10 1
 84 14 0 10 1
 85 14 0 10 1
 86 14 0 10 1
 87 14 0 10 1
 88 14 0 10 1
 89 14 0 10 1
 90 14 0 10 1
 91 14 0 10 1
 92 14 0 10 1
 93 14 0 10 1
 94 14 0 10 1
 95 14 0 10 1
 96 14 0 10 1
 97 14 0 10 1
 98 14 0 10 1
 99 14 0 10 1
 100 14 0 10 1
